the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000483D5F41A7C952C010D2996F95F74340,3,0101000020110F00004C03D720AEE95FC14B4695FD91865241,29086214,03,2,2025-05-03 03:44:00+00,2025-05-02,23:44:00,23,202503020486.00000000,1100 BLOCK S 4TH ST,300,Robbery No Firearm,-75.15083346,39.93424792
0101000020E6100000F0BE9E6D7DCE52C0D06F6D5510FD4340,13,0101000020110F00004A86194AE5F15FC1D39EAC59A48C5241,29429836,19,3,2025-05-13 01:04:00+00,2025-05-12,21:04:00,21,202519031722.00000000,5100 BLOCK LANCASTER AVE,300,Robbery No Firearm,-75.22640553,39.97706097
0101000020E610000028A126C051C552C0C028D0E05C034440,23,0101000020110F00007AFAD48551E25FC19D18C531A0935241,29776251,15,1,2025-05-23 05:17:00+00,2025-05-23,01:17:00,1,202515046388.00000000,5200 BLOCK SYLVESTER ST,400,Aggravated Assault No Firearm,-75.08311466,40.02627192
,28,,29776256,25,4,2025-05-22 19:25:00+00,2025-05-22,15:25:00,15,202525033747.00000000,Risingsun Av& Roosevelt Blvd,400,Aggravated Assault No Firearm,,
0101000020E6100000D82AD5C657C752C058057C81D0054440,36,0101000020110F0000E1BA3671C1E55FC11E98686658965241,29429865,35,1,2025-05-12 17:47:00+00,2025-05-12,13:47:00,13,202535035833.00000000,100 BLOCK E GODFREY AVE,400,Aggravated Assault No Firearm,-75.11473246,40.04542559
0101000020E6100000FC4275C4D8CB52C04039818B43FE4340,64,0101000020110F00009006BBE967ED5FC11312EFDBF88D5241,29430007,22,2,2025-05-13 00:16:00+00,2025-05-12,20:16:00,20,202522032630.00000000,1900 BLOCK N PATTON ST,400,Aggravated Assault No Firearm,-75.18510543,39.98643631
0101000020E6100000E0955408ECC152C038735249310E4440,77,0101000020110F0000E6A71A388CDC5FC19EFC3902A59F5241,29430038,07,3,2025-05-12 20:26:00+00,2025-05-12,16:26:00,16,202507013788.00000000,10200 BLOCK JEANES ST,400,Aggravated Assault No Firearm,-75.03003128,40.11087910
0101000020E6100000AC2C1FE9B6CC52C078F4404A7D094440,84,0101000020110F000031E6E03EE1EE5FC127588F586C9A5241,29430048,14,4,2025-05-12 23:14:00+00,2025-05-12,19:14:00,19,202514037546.00000000,200 BLOCK E WILLOW GROVE AVE,400,Aggravated Assault No Firearm,-75.19866398,40.07413605
0101000020E6100000208584B82ABF52C0D8A2E4C68E064440,89,0101000020110F000037BA172DDED75FC15641F67F2B975241,29086459,08,2,2025-05-03 00:04:00+00,2025-05-02,20:04:00,20,202508018065.00000000,9500 BLOCK JAMES ST,400,Aggravated Assault No Firearm,-74.98698247,40.05123221
0101000020E61000003C890FB9E7C052C0D0C7A4758A044440,90,0101000020110F00005E43990ED2DA5FC146D42BB4EE945241,29430066,08,1,2025-05-12 20:23:00+00,2025-05-12,16:23:00,16,202508019809.00000000,8300 BLOCK STATE RD,400,Aggravated Assault No Firearm,-75.01414324,40.03547545
