the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000789FB96DF0C952C0103824B808004440,112952,0101000020110F00006067A06B2AEA5FC1A943A13CEF8F5241,35970154,39,3,2022-10-22 04:00:00+00,2022-10-22,00:00:00,17,202239057175.00000000,1500 BLOCK W CLEARFIELD ST,100,Homicide - Criminal,-75.15529960,40.00026609
0101000020E61000009419259E02CE52C000BCB6381CF84340,112999,0101000020110F000081C6FCAE14F15FC1323C2E4927875241,35970190,12,3,2022-10-31 04:00:00+00,2022-10-31,00:00:00,18,202212062297.00000000,5300 BLOCK GREENWAY AV,100,Homicide - Criminal,-75.21890978,39.93836125
0101000020E6100000F8EE95FACBC952C0808C48CD04034440,113604,0101000020110F0000854FBF81ECE95FC1F94994823E935241,35970697,35,2,2022-10-06 04:00:00+00,2022-10-06,00:00:00,21,202235059726.00000000,1700 BLOCK W COURTLAND ST,100,Homicide - Criminal,-75.15307488,40.02358404
0101000020E6100000C813701E1ACE52C0E065525246F94340,113645,0101000020110F0000672A449A3CF15FC128F8208271885241,35970721,18,3,2022-10-10 04:00:00+00,2022-10-10,00:00:00,21,202218052779.00000000,4800 BLOCK FLORENCE ST,100,Homicide - Criminal,-75.22034417,39.94745854
0101000020E6100000785AD4E083C952C04050EFC829044440,114408,0101000020110F00003F1D640972E95FC11752077883945241,35971303,35,3,2022-10-09 04:00:00+00,2022-10-09,00:00:00,16,202235060645.00000000,5200 BLOCK SYDENHAM ST,100,Homicide - Criminal,-75.14867421,40.03252517
0101000020E6100000E089B8EA6EC852C010D0E58944004440,114557,0101000020110F0000FA5506979BE75FC16D82058F31905241,35971404,25,3,2022-10-06 04:00:00+00,2022-10-06,00:00:00,20,202225056333.00000000,3400 BLOCK PALETHORP ST,100,Homicide - Criminal,-75.13176983,40.00209163
0101000020E6100000D448AAA056C852C008FDD31A3EFF4340,115052,0101000020110F0000F30D085572E75FC15F84649C0E8F5241,35971825,25,3,2022-10-05 04:00:00+00,2022-10-05,00:00:00,14,202225055482.00000000,2900 BLOCK N FRONT ST,100,Homicide - Criminal,-75.13028733,39.99408279
0101000020E610000034B5716689CA52C0A0FC88F2D4054440,115094,0101000020110F0000A4720C422EEB5FC11AC1E0535D965241,35971865,14,3,2022-10-08 04:00:00+00,2022-10-08,00:00:00,21,202214050694.00000000,800 BLOCK E CHELTEN AV,100,Homicide - Criminal,-75.16463624,40.04556114
0101000020E6100000EC09E75AA1CE52C010224F88FCF84340,115272,0101000020110F000017FF9B5022F25FC126D388C31F885241,35972010,12,4,2022-10-07 04:00:00+00,2022-10-07,00:00:00,2,202212057219.00000000,5300 BLOCK MALCOLM ST,100,Homicide - Criminal,-75.22859833,39.94520668
0101000020E6100000541077B38ECF52C0C87CDBE1A9F94340,115287,0101000020110F0000C8078A78B5F35FC1AA3EA2CEDF885241,35972017,18,1,2022-10-07 04:00:00+00,2022-10-07,00:00:00,1,202218051793.00000000,700 BLOCK S 60TH ST,100,Homicide - Criminal,-75.24308478,39.95049690
0101000020E6100000FC0D428FA4CF52C0089F01F02DFB4340,115959,0101000020110F0000AB7B8E99DAF35FC1120759C38D8A5241,35972503,18,1,2022-10-20 04:00:00+00,2022-10-20,00:00:00,23,202218054576.00000000,6100 BLOCK MARKET ST,100,Homicide - Criminal,-75.24441892,39.96233940
0101000020E6100000BCC93EE1AFC752C030F4A4937FFF4340,116167,0101000020110F00008136271857E65FC1BDC27B31578F5241,35972680,24,2,2022-10-30 04:00:00+00,2022-10-30,00:00:00,7,202224064455.00000000,3100 BLOCK HARTVILLE ST,100,Homicide - Criminal,-75.12010986,39.99608083
0101000020E6100000482EF7B094CE52C06822205711FE4340,116788,0101000020110F00002A6DDACD0CF25FC10907B635C18D5241,35973169,19,3,2022-10-11 04:00:00+00,2022-10-11,00:00:00,0,202219048931.00000000,1800 BLOCK N 52ND ST,100,Homicide - Criminal,-75.22782540,39.98490419
0101000020E61000007C8A5ACF8DCB52C0E8F24197BC064440,116839,0101000020110F000074161B97E8EC5FC1347CE6545E975241,35973208,14,2,2022-10-13 04:00:00+00,2022-10-13,00:00:00,13,202214051527.00000000,200 BLOCK E SHARPNACK ST,100,Homicide - Criminal,-75.18053039,40.05263034
0101000020E6100000FC51855387C852C028FDB91248004440,116876,0101000020110F000013803D0DC5E75FC1EDA0387A35905241,35973244,25,3,2022-10-31 04:00:00+00,2022-10-31,00:00:00,20,202225061412.00000000,200 BLOCK W ONTARIO ST,100,Homicide - Criminal,-75.13325966,40.00219950
0101000020E6100000FC51855387C852C028FDB91248004440,116877,0101000020110F000013803D0DC5E75FC1EDA0387A35905241,35973245,25,3,2022-10-31 04:00:00+00,2022-10-31,00:00:00,20,202225061412.00000000,200 BLOCK W ONTARIO ST,100,Homicide - Criminal,-75.13325966,40.00219950
0101000020E61000002C2257D8F6CE52C0B0B3329881F54340,116956,0101000020110F000092563A87B3F25FC1D292DAFB44845241,35973310,12,1,2022-10-31 04:00:00+00,2022-10-31,00:00:00,18,202212062293.00000000,2500 BLOCK CARROLL ST,100,Homicide - Criminal,-75.23381623,39.91801741
0101000020E6100000A03ABA9D7FC752C0A8B0EB1474FF4340,117042,0101000020110F00008E17101D05E65FC19DC121734A8F5241,35973380,24,2,2022-10-26 04:00:00+00,2022-10-26,00:00:00,5,202224063550.00000000,3100 BLOCK WEYMOUTH ST,100,Homicide - Criminal,-75.11716407,39.99573003
0101000020E610000078EE652400C752C0B83CFF781A014440,117528,0101000020110F00006FB811962CE55FC18A8E20C31E915241,35973760,24,1,2022-10-02 04:00:00+00,2022-10-02,00:00:00,4,202224058240.00000000,900 BLOCK E LUZERNE ST,100,Homicide - Criminal,-75.10938368,40.00862038
0101000020E6100000D400DF4CF0CA52C0F0228F24E4FD4340,118092,0101000020110F000054C34F0BDDEB5FC1CD56961C8F8D5241,35974195,22,1,2022-10-13 04:00:00+00,2022-10-13,00:00:00,20,202222057681.00000000,2200 BLOCK W BERKS ST,100,Homicide - Criminal,-75.17091677,39.98352487
0101000020E6100000A451443055C952C0F8921264BF064440,118327,0101000020110F000013BBC2BA22E95FC1DD0E3C7061975241,35974375,35,3,2022-10-10 04:00:00+00,2022-10-10,00:00:00,19,202235060904.00000000,6500 BLOCK N SMEDLEY ST,100,Homicide - Criminal,-75.14582450,40.05271579
0101000020E610000094EDA80939C752C0E0E2A59152FF4340,118477,0101000020110F0000B8C4A13A8DE55FC1D5071B4C258F5241,35974487,24,2,2022-10-03 04:00:00+00,2022-10-03,00:00:00,12,202224058429.00000000,1900 BLOCK E WISHART ST,100,Homicide - Criminal,-75.11285631,39.99470730
0101000020E61000006C6BBC8857CB52C0E05095AFBEF64340,118518,0101000020110F00009D13B3658CEC5FC116AC2024A4855241,35974518,01,1,2022-10-05 04:00:00+00,2022-10-05,00:00:00,16,202201017263.00000000,1900 BLOCK S 19TH ST,100,Homicide - Criminal,-75.17721766,39.92769427
0101000020E6100000FC0BBF2C51CD52C050D7C4839FFC4340,118537,0101000020110F000044706047E7EF5FC1AD00A250278C5241,35974535,16,2,2022-10-28 04:00:00+00,2022-10-28,00:00:00,23,202216035758.00000000,4100 BLOCK W GIRARD AV,100,Homicide - Criminal,-75.20807952,39.97361800
0101000020E6100000F086B5AAC5C352C08039CF1F2D074440,118640,0101000020110F0000DBD412BCB0DF5FC10F24E731DB975241,35974616,02,3,2022-10-08 04:00:00+00,2022-10-08,00:00:00,12,202202044548.00000000,2000 BLOCK NAPFLE ST,100,Homicide - Criminal,-75.05893963,40.05606458
0101000020E6100000A856470A1CCB52C0484188829E0A4440,118689,0101000020110F0000122F3C5727EC5FC163505C5EAD9B5241,35974659,14,4,2022-10-13 04:00:00+00,2022-10-13,00:00:00,3,202214051486.00000000,3300 BLOCK W CHELTENHAM AV,100,Homicide - Criminal,-75.17358643,40.08296234
