the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E6100000CCCDD3C09CCE52C08869894903F74340,9,0101000020110F0000D0BA877F1AF25FC183097B1EF0855241,34637822,12,3,2025-10-09 22:14:00+00,2025-10-09,18:14:00,18,202512090708.00000000,6000 BLOCK WOODLAND AVE,300,Robbery No Firearm,-75.22831746,39.92978782
0101000020E610000058D9C7D5ABC552C0404381A96C024440,10,0101000020110F0000A0AC548AEAE25FC1E99E64C895925241,34989022,15,1,2025-10-21 03:08:00+00,2025-10-20,23:08:00,23,202515097582.00000000,1300 BLOCK ARROTT ST,300,Robbery No Firearm,-75.08861298,40.01894111
0101000020E61000001461EB9BB9CA52C068591C0DA1FE4340,20,0101000020110F0000524A492580EB5FC1163B6E82608E5241,34637835,22,1,2025-10-09 18:50:00+00,2025-10-09,14:50:00,14,202522077387.00000000,2200 BLOCK N 21st St,300,Robbery No Firearm,-75.16757868,39.98928989
0101000020E61000004C1A939363C152C0F8677D6C00044440,39,0101000020110F0000239D4D6FA4DB5FC1F55C509755945241,34989044,08,1,2025-10-20 20:15:00+00,2025-10-20,16:15:00,16,202508050698.00000000,8000 BLOCK STATE RD,400,Aggravated Assault No Firearm,-75.02170267,40.03126293
0101000020E6100000D827542B44D052C0687BE15978FD4340,42,0101000020110F00008F947FB6E9F45FC1CDD0F4A2178D5241,34637847,19,1,2025-10-09 18:41:00+00,2025-10-09,14:41:00,14,202519066725.00000000,1100 BLOCK N 66th St,400,Aggravated Assault No Firearm,-75.25416072,39.98023532
0101000020E610000084EA228FE4CF52C0408182885DFC4340,44,0101000020110F00007B00394F47F45FC19B281731DE8B5241,34637851,19,1,2025-10-10 12:24:00+00,2025-10-10,08:24:00,8,202519066845.00000000,500 BLOCK N SIMPSON ST,400,Aggravated Assault No Firearm,-75.24832514,39.97160441
,47,,34989050,14,3,2025-10-21 06:36:00+00,2025-10-21,02:36:00,2,202514083894.00000000,6700 BLOCK EMLEN ST APT 507,400,Aggravated Assault No Firearm,,
0101000020E610000018E3070A23BE52C078A7F32F290A4440,48,0101000020110F0000157B53491ED65FC15237DF232B9B5241,34989052,08,3,2025-10-20 23:25:00+00,2025-10-20,19:25:00,19,202508050745.00000000,4300 BLOCK GREENMOUNT RD,400,Aggravated Assault No Firearm,-74.97088862,40.07938194
0101000020E61000001482445C7ECB52C040E94E6179FE4340,60,0101000020110F0000917FFE58CEEC5FC15470BB88348E5241,34637954,22,2,2025-10-10 05:47:00+00,2025-10-10,01:47:00,1,202522077579.00000000,2100 BLOCK N NEWKIRK ST,400,Aggravated Assault No Firearm,-75.17958743,39.98807923
0101000020E6100000885B1CCDA5C952C008C1579FAB004440,66,0101000020110F0000B44584A8ABE95FC1B4C41DDAA3905241,34989171,25,4,2025-10-21 00:16:00+00,2025-10-20,20:16:00,20,202525073743.00000000,3400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15074470,40.00523750
,67,,34989172,09,4,2025-10-20 14:07:00+00,2025-10-20,10:07:00,10,202509121954.00000000,1200 BLOCK CHESTNUT ST ROOM 943,400,Aggravated Assault No Firearm,,
0101000020E610000048438A8A63CA52C03846F11848F84340,83,0101000020110F000069CF5FF3EDEA5FC122AB0EE357875241,34989198,03,1,2025-10-20 18:28:00+00,2025-10-20,14:28:00,14,202503052424.00000000,800 BLOCK S 12TH ST,400,Aggravated Assault No Firearm,-75.16232551,39.93970024
,87,,34638011,12,4,2025-10-09 16:01:00+00,2025-10-09,12:01:00,12,202512090587.00000000,5800 BLOCK  Whitby Ave,400,Aggravated Assault No Firearm,,
0101000020E61000007818E84734CF52C02008C90226FC4340,97,0101000020110F0000D8F114E21BF35FC1347652A9A08B5241,34989255,19,2,2025-10-20 21:07:00+00,2025-10-20,17:07:00,17,202519069307.00000000,5900 BLOCK W Girard Ave,400,Aggravated Assault No Firearm,-75.23756597,39.96991000
