the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
,112584,,35969846,25,3,2009-12-31 05:00:00+00,2009-12-31,00:00:00,18,200925133389.00000000,3300 BLOCK N PALETHORPE STRE,100,Homicide - Criminal,,
0101000020E6100000E816563182C752C058CF3A310BFF4340,113567,0101000020110F0000A28E797D09E65FC1FDB3AE2BD68E5241,35970663,24,2,2009-12-20 05:00:00+00,2009-12-20,00:00:00,22,200924109591.00000000,3000 BLOCK JASPER STREET,100,Homicide - Criminal,-75.11732133,39.99252906
0101000020E610000010749A5601C952C0C017B3B395FD4340,113661,0101000020110F000090CC2B4D94E85FC119E90A2B388D5241,35970729,26,2,2009-12-09 05:00:00+00,2009-12-09,00:00:00,18,200926081153.00000000,2000 BLOCK N 4TH STREET,100,Homicide - Criminal,-75.14070668,39.98113104
0101000020E61000000CD9595739CA52C0082EC3DD6B024440,114119,0101000020110F000083071245A6EA5FC1EACF71E694925241,35971100,39,2,2009-12-05 05:00:00+00,2009-12-05,00:00:00,1,200939079058.00000000,2000 BLOCK DENNIE STREET,100,Homicide - Criminal,-75.15974983,40.01891682
0101000020E6100000C0B27BED57CD52C010E4D02A4CFC4340,114121,0101000020110F0000E271CFBFF2EF5FC1891F4BF2CA8B5241,35971101,16,2,2009-12-13 05:00:00+00,2009-12-13,00:00:00,3,200916075744.00000000,4200 BLOCK OTTER STREET,100,Homicide - Criminal,-75.20849168,39.97107444
0101000020E610000070C67243BACE52C0A86F355FA3F84340,114122,0101000020110F00009A6BD09F4CF25FC133F884FEBC875241,35971102,12,4,2009-12-12 05:00:00+00,2009-12-12,00:00:00,18,200912117586.00000000,5500 BLOCK WILLOWS AVENUE,100,Homicide - Criminal,-75.23011862,39.94248572
0101000020E6100000340FBA936EC752C0D041F54EC6FE4340,114617,0101000020110F0000F50AC42BE8E55FC1C4D04ECF898E5241,35971455,24,2,2009-12-09 05:00:00+00,2009-12-09,00:00:00,3,200924106988.00000000,2900 BLOCK FRANKFORD AVENU,100,Homicide - Criminal,-75.11612409,39.99042689
0101000020E610000094923EDD9BCC52C078FAA8F691F74340,114640,0101000020110F000023E1F94DB3EE5FC12E5BFA248E865241,35971477,17,1,2009-12-15 05:00:00+00,2009-12-15,00:00:00,15,200917063156.00000000,3100 BLOCK TASKER STREET,100,Homicide - Criminal,-75.19701320,39.93414195
0101000020E6100000C8225EE8FBC852C0781ECBDEF9FE4340,114918,0101000020110F0000CB4BB7138BE85FC1471EDBF7C28E5241,35971724,25,3,2009-12-25 05:00:00+00,2009-12-25,00:00:00,4,200925131519.00000000,500 BLOCK W LEHIGH AVENUE,100,Homicide - Criminal,-75.14037523,39.99200044
0101000020E610000018D3F287AFC752C0A04521FCDDFF4340,115963,0101000020110F0000BF43798056E65FC1B317B2DBBF8F5241,35972507,25,3,2009-12-02 05:00:00+00,2009-12-02,00:00:00,17,200925124533.00000000,500 BLOCK E WESTMORELAND ST,100,Homicide - Criminal,-75.12008856,39.99896194
0101000020E6100000888A400E8DC452C0183ECFCAF6014440,116143,0101000020110F000086F6AA6A03E15FC1B900D31113925241,35972662,15,2,2009-12-29 05:00:00+00,2009-12-29,00:00:00,23,200915140964.00000000,5200 BLOCK GLENLOCH STREET,100,Homicide - Criminal,-75.07110936,40.01534400
0101000020E610000048D1F08483C452C050269EBB76054440,116571,0101000020110F000056CEDA37F3E05FC15BA759CEF4955241,35973006,02,3,2009-12-22 05:00:00+00,2009-12-22,00:00:00,17,200902067407.00000000,6700 BLOCK KINDRED STREET,100,Homicide - Criminal,-75.07052730,40.04268594
0101000020E610000060FFEE7D27CA52C0A0C32B9F1EF54340,116974,0101000020110F00001E8774F387EA5FC1684C6763D7835241,35973323,04,1,2009-12-27 05:00:00+00,2009-12-27,00:00:00,2,200904054573.00000000,2700 BLOCK S MARSHALL STREET,100,Homicide - Criminal,-75.15866040,39.91499700
0101000020E6100000609CBA50CBC452C0F8F7434DE3024440,117303,0101000020110F0000CB4BC62B6DE15FC148E7475B19935241,35973574,15,2,2009-12-07 05:00:00+00,2009-12-07,00:00:00,5,200915132948.00000000,5300 BLOCK LESHER STREET,100,Homicide - Criminal,-75.07490938,40.02256170
0101000020E610000008471483D5CE52C0A07552A172F14340,117865,0101000020110F0000D607A0E87AF25FC12FB98BBFC67F5241,35974005,12,1,2009-12-17 05:00:00+00,2009-12-17,00:00:00,1,200912119008.00000000,4600 BLOCK ISLAND AVENUE,100,Homicide - Criminal,-75.23178174,39.88631074
0101000020E6100000CCC42893F0CA52C058DBD39679034440,117893,0101000020110F000001FCB382DDEB5FC17A5BCB09C0935241,35974028,39,1,2009-12-01 05:00:00+00,2009-12-01,00:00:00,2,200939078068.00000000,5100 BLOCK WAYNE AVENUE,100,Homicide - Criminal,-75.17093352,40.02714811
0101000020E61000007C1E1F048FC352C068E74B1406024440,117978,0101000020110F0000F81CA7E753DF5FC12D54A10524925241,35974095,15,2,2009-12-28 05:00:00+00,2009-12-28,00:00:00,6,200915140680.00000000,6000 BLOCK KEYSTONE STREET,100,Homicide - Criminal,-75.05560401,40.01581053
0101000020E610000058FDE34DB6C952C078C6CA449E064440,117995,0101000020110F00002EF7BAB0C7E95FC19B5A34B03C975241,35974112,35,3,2009-12-18 05:00:00+00,2009-12-18,00:00:00,23,200935108546.00000000,6400 BLOCK N 20TH STREET,100,Homicide - Criminal,-75.15175197,40.05170498
0101000020E6100000FC29B25CCACC52C0F0C736DB62FB4340,119010,0101000020110F000008B42F4902EF5FC1792BCE66C88A5241,35974924,16,1,2009-12-04 05:00:00+00,2009-12-04,00:00:00,2,200916073574.00000000,600 BLOCK N 39TH STREET,100,Homicide - Criminal,-75.19985120,39.96395436
0101000020E6100000DC4E57B48FCB52C0A0F9BC7F7FFE4340,119535,0101000020110F0000AFD9E7CEEBEC5FC1C4FC1A513B8E5241,35975320,22,3,2009-12-31 05:00:00+00,2009-12-31,00:00:00,14,200922084674.00000000,2900 BLOCK W EDGLEY STREET,100,Homicide - Criminal,-75.18064602,39.98826596
0101000020E61000009410B0ACCDC852C06098FB3A69024440,119563,0101000020110F0000DE609F8B3CE85FC163FF1EFA91925241,35975339,25,2,2009-12-30 05:00:00+00,2009-12-30,00:00:00,19,200925133091.00000000,4400 BLOCK N MARSHALL STREET,100,Homicide - Criminal,-75.13755338,40.01883638
0101000020E6100000E04388DFD8CA52C0289059FD5EF64340,120606,0101000020110F0000B1633A40B5EB5FC11518A5283A855241,35976171,04,1,2009-12-22 05:00:00+00,2009-12-22,00:00:00,15,200904052751.00000000,2000 BLOCK S BROAD STREET,100,Homicide - Criminal,-75.16948689,39.92477385
0101000020E610000010EAE068E0C452C0F0F363BCFB004440,166303,0101000020110F000007DE780091E15FC1EFED4BAEFC905241,30997,15,1,2009-12-14 23:16:00+00,2009-12-14,18:16:00,18,200915136226.00000000,2300 BLOCK MARGARET ST,300,Robbery Firearm,-75.07619688,40.00768237
0101000020E61000009071DE6272C952C077757DD580F84340,170450,0101000020110F00001ED91F5354E95FC1E19B2DBC96875241,31412,03,1,2009-12-13 05:20:00+00,2009-12-13,00:20:00,0,200903040540.00000000,300 BLOCK SOUTH ST,600,Thefts,-75.14760658,39.94143170
0101000020E61000008A89D5383ECA52C05365CEE9E8FE4340,170490,0101000020110F0000D87C718FAEEA5FC15EF2A82BB08E5241,32411,22,1,2009-12-09 00:02:00+00,2009-12-08,19:02:00,19,200922080451.00000000,N 17TH ST  /  W CUMBERLAND ST,400,Aggravated Assault Firearm,-75.16004773,39.99148295
0101000020E6100000CBD1883E04BF52C04BC4DF1F84094440,170594,0101000020110F00007EAFE7D19CD75FC1D06972EE739A5241,32460,08,2,2009-12-12 21:09:00+00,2009-12-12,16:09:00,16,200908055718.00000000,3400 BLOCK RED LION RD,200,Rape,-74.98463405,40.07434462
0101000020E61000000A1E95511BCA52C01D32AB9846FD4340,170697,0101000020110F000022EE044673EA5FC103A5AB7DE08C5241,32482,23,1,2009-12-14 18:22:00+00,2009-12-14,13:22:00,13,200923058761.00000000,1700 BLOCK N BROAD ST,600,Thefts,-75.15791740,39.97871693
0101000020E6100000220B246A1ACF52C08A3C49BA66FC4340,171201,0101000020110F0000AAA158F2EFF25FC1EC4B9A61E88B5241,31143,19,2,2009-12-18 19:31:00+00,2009-12-18,14:31:00,14,200919112238.00000000,1200 BLOCK N 58TH ST,200,Rape,-75.23598722,39.97188500
0101000020E610000043E7146820CB52C0E005191AB2044440,171202,0101000020110F0000799AEFC12EEC5FC18ADB89AD1A955241,31144,14,2,2009-12-18 21:27:00+00,2009-12-18,16:27:00,16,200914096589.00000000,100 BLOCK E CHELTEN AV,600,Thefts,-75.17385294,40.03668524
