the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
0101000020E610000062280E3DB5CB52C0C8C8A3656EF64340,57682,0101000020110F0000E91346902BED5FC1965AD1384B855241,4267,01,1,2017-09-27 17:35:00+00,2017-09-27,13:35:00,13,201701038894.00000000,2200 BLOCK WINTON ST,500,Burglary Residential,-75.18293692,39.92524405
,112668,,35969926,15,1,2017-09-12 04:00:00+00,2017-09-12,00:00:00,11,201715087134.00000000,5100 BLOCK DYRE ST,100,Homicide - Criminal,,
0101000020E6100000B0F677B6E7CA52C0B89A9188C3FA4340,112922,0101000020110F0000A38C1A75CEEB5FC1170BCFDC178A5241,35970131,09,1,2017-09-29 04:00:00+00,2017-09-29,00:00:00,8,201709040198.00000000,1900 BLOCK VINE ST,100,Homicide - Criminal,-75.17039263,39.95909221
0101000020E610000028DA40ADAEC852C0601A8E6DEDFF4340,113028,0101000020110F00008C197DE407E85FC1641ABDFAD08F5241,35970214,25,3,2017-09-05 04:00:00+00,2017-09-05,00:00:00,22,201725076231.00000000,3200 BLOCK N 3RD ST,100,Homicide - Criminal,-75.13566142,39.99943323
0101000020E61000004C0C4D0209CC52C0483A12BBF8FD4340,113552,0101000020110F00004C772EDBB9ED5FC171F187EEA58D5241,35970649,22,4,2017-09-21 04:00:00+00,2017-09-21,00:00:00,20,201722079272.00000000,1800 BLOCK N 33RD ST,100,Homicide - Criminal,-75.18804987,39.98415316
0101000020E61000000434CF194AC952C0885A58ACABFF4340,113686,0101000020110F000066E15AE50FE95FC102237A14888F5241,35970743,25,4,2017-09-21 04:00:00+00,2017-09-21,00:00:00,13,201725078418.00000000,900 BLOCK W INDIANA ST,100,Homicide - Criminal,-75.14514776,39.99742655
0101000020E6100000B0CE12133DCA52C018DCFF02ECFE4340,114853,0101000020110F00005B15769CACEA5FC19459F39AB38E5241,35971668,22,1,2017-09-22 04:00:00+00,2017-09-22,00:00:00,0,201722079326.00000000,2500 BLOCK N 17th ST,100,Homicide - Criminal,-75.15997769,39.99157751
0101000020E6100000CCB15D83F9CC52C0D0BA68908EFB4340,115018,0101000020110F0000891E6F6052EF5FC1C6E8A6D5F88A5241,35971793,16,2,2017-09-10 04:00:00+00,2017-09-10,00:00:00,3,201716037047.00000000,700 BLOCK N 40TH ST,100,Homicide - Criminal,-75.20272907,39.96528821
0101000020E61000008C4323F66EC852C0F813561644FF4340,115214,0101000020110F0000FCE06AAA9BE75FC1AC5F343E158F5241,35971954,25,3,2017-09-22 04:00:00+00,2017-09-22,00:00:00,22,201725081968.00000000,2900 BLOCK WATERLOO ST,100,Homicide - Criminal,-75.13177255,39.99426536
0101000020E6100000B4CB633F5ECB52C0E839ECA28E054440,115703,0101000020110F0000E88601CD97EC5FC1C22300530F965241,35972325,14,2,2017-09-26 04:00:00+00,2017-09-26,00:00:00,21,201714083893.00000000,100 BLOCK E PASTORIUS ST,100,Homicide - Criminal,-75.17762742,40.04341542
